Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Order Day,Order Month,Order Year,month_no,Month,year,Profit Margin,Discount Amount,Sales Per Unit
OD2171,Veena,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2018-07-07,East,1459,0.1,554.42,Tamil Nadu,7,7,2018,7,July,2018,38.0,145.9,1621.11
OD2172,Yadav,Food Grains,Dals & Pulses,Tirunelveli,2018-12-01,East,1000,0.18,100.0,Tamil Nadu,1,12,2018,12,December,2018,10.0,180.0,1219.51
OD2173,Krithika,Oil & Masala,Spices,Krishnagiri,2018-07-07,East,704,0.34,295.68,Tamil Nadu,7,7,2018,7,July,2018,42.0,239.36,1066.67
OD2178,Veronica,Fruits & Veggies,Fresh Vegetables,Virudhunagar,2018-12-08,East,1026,0.19,266.76,Tamil Nadu,8,12,2018,12,December,2018,26.0,194.94,1266.67
OD2182,Jackson,Beverages,Health Drinks,Kanyakumari,2016-11-05,East,2120,0.23,551.2,Tamil Nadu,5,11,2016,11,November,2016,26.0,487.6,2753.25
OD2183,Sheeba,Bakery,Cakes,Ramanadhapuram,2016-07-11,East,2241,0.33,694.71,Tamil Nadu,11,7,2016,7,July,2016,31.0,739.53,3344.78
OD2185,Verma,"Eggs, Meat & Fish",Fish,Chennai,2016-12-07,East,2253,0.33,901.2,Tamil Nadu,7,12,2016,12,December,2016,40.0,743.49,3362.69
OD2186,Willams,Beverages,Soft Drinks,Kanyakumari,2018-08-03,East,523,0.18,62.76,Tamil Nadu,3,8,2018,8,August,2018,12.0,94.14,637.8
OD2188,Verma,Beverages,Soft Drinks,Dindigul,2017-05-03,East,1929,0.21,231.48,Tamil Nadu,3,5,2017,5,May,2017,12.0,405.09,2441.77
OD2191,Ganesh,Beverages,Soft Drinks,Tenkasi,2018-09-09,East,2350,0.21,470.0,Tamil Nadu,9,9,2018,9,September,2018,20.0,493.5,2974.68
OD2192,Sudeep,Fruits & Veggies,Organic Vegetables,Krishnagiri,2016-04-05,East,1213,0.17,266.86,Tamil Nadu,5,4,2016,4,April,2016,22.0,206.21,1461.45
OD2193,Ram,"Eggs, Meat & Fish",Fish,Krishnagiri,2018-06-01,East,1924,0.11,538.72,Tamil Nadu,1,6,2018,6,June,2018,28.0,211.64,2161.8
OD2195,Veena,Beverages,Health Drinks,Trichy,2017-11-10,East,693,0.31,55.44,Tamil Nadu,10,11,2017,11,November,2017,8.0,214.83,1004.35
OD2197,Harish,Bakery,Breads & Buns,Virudhunagar,2017-06-10,East,809,0.14,218.43,Tamil Nadu,10,6,2017,6,June,2017,27.0,113.26,940.7
OD2199,Surya,Beverages,Health Drinks,Madurai,2018-12-10,East,2371,0.12,308.23,Tamil Nadu,10,12,2018,12,December,2018,13.0,284.52,2694.32
OD2201,Komal,Food Grains,Rice,Kanyakumari,2018-06-01,East,2240,0.3,291.2,Tamil Nadu,1,6,2018,6,June,2018,13.0,672.0,3200.0
OD2202,Suresh,Oil & Masala,Spices,Tirunelveli,2018-09-09,East,1170,0.13,70.2,Tamil Nadu,9,9,2018,9,September,2018,6.0,152.1,1344.83
OD2207,Anu,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,2016-11-05,East,1087,0.3,413.06,Tamil Nadu,5,11,2016,11,November,2016,38.0,326.1,1552.86
OD2208,Sabeela,"Eggs, Meat & Fish",Chicken,Nagercoil,2018-09-09,East,1768,0.26,300.56,Tamil Nadu,9,9,2018,9,September,2018,17.0,459.68,2389.19
OD2209,Ganesh,Food Grains,Dals & Pulses,Chennai,2016-07-11,East,1088,0.31,282.88,Tamil Nadu,11,7,2016,7,July,2016,26.0,337.28,1576.81
OD2211,Kumar,Fruits & Veggies,Organic Vegetables,Cumbum,2016-07-11,East,919,0.27,119.47,Tamil Nadu,11,7,2016,7,July,2016,13.0,248.13,1258.9
OD2216,Sudeep,Snacks,Chocolates,Viluppuram,2016-12-11,South,2000,0.17,400.0,Tamil Nadu,11,12,2016,12,December,2016,20.0,340.0,2409.64
OD2217,Vince,Beverages,Health Drinks,Ramanadhapuram,2017-06-06,South,636,0.22,203.52,Tamil Nadu,6,6,2017,6,June,2017,32.0,139.92,815.38
OD2220,Ramesh,Fruits & Veggies,Fresh Fruits,Dharmapuri,2018-12-02,South,2019,0.25,524.94,Tamil Nadu,2,12,2018,12,December,2018,26.0,504.75,2692.0
OD2221,Ramesh,"Eggs, Meat & Fish",Chicken,Ooty,2017-06-06,South,2359,0.33,424.62,Tamil Nadu,6,6,2017,6,June,2017,18.0,778.47,3520.9
OD2222,Krithika,"Eggs, Meat & Fish",Chicken,Vellore,2017-06-06,South,1678,0.12,587.3,Tamil Nadu,6,6,2017,6,June,2017,35.0,201.36,1906.82
OD2223,Vince,Food Grains,Dals & Pulses,Krishnagiri,2015-08-12,South,2291,0.14,458.2,Tamil Nadu,12,8,2015,8,August,2015,20.0,320.74,2663.95
OD2225,Malik,"Eggs, Meat & Fish",Eggs,Cumbum,2017-06-06,South,2112,0.3,485.76,Tamil Nadu,6,6,2017,6,June,2017,23.0,633.6,3017.14
OD2226,Sheeba,Oil & Masala,Masalas,Tirunelveli,2017-05-05,South,2251,0.12,540.24,Tamil Nadu,5,5,2017,5,May,2017,24.0,270.12,2557.95
OD2228,Vidya,Beverages,Health Drinks,Ooty,2016-11-02,South,1366,0.13,478.1,Tamil Nadu,2,11,2016,11,November,2016,35.0,177.58,1570.11
OD2231,Yadav,Beverages,Soft Drinks,Krishnagiri,2017-02-12,South,2222,0.33,177.76,Tamil Nadu,12,2,2017,2,February,2017,8.0,733.26,3316.42
OD2240,Aditi,Bakery,Cakes,Namakkal,2018-05-06,South,1622,0.12,81.1,Tamil Nadu,6,5,2018,5,May,2018,5.0,194.64,1843.18
OD2241,Sharon,Bakery,Biscuits,Bodi,2017-02-12,South,703,0.18,246.05,Tamil Nadu,12,2,2017,2,February,2017,35.0,126.54,857.32
OD2246,Willams,Beverages,Soft Drinks,Tirunelveli,2017-05-01,South,2478,0.1,941.64,Tamil Nadu,1,5,2017,5,May,2017,38.0,247.8,2753.33
OD2251,Aditi,Food Grains,Dals & Pulses,Vellore,2018-05-01,South,1149,0.22,103.41,Tamil Nadu,1,5,2018,5,May,2018,9.0,252.78,1473.08
OD2257,Akash,Fruits & Veggies,Fresh Fruits,Bodi,2018-04-09,South,1710,0.22,307.8,Tamil Nadu,9,4,2018,4,April,2018,18.0,376.2,2192.31
OD2258,Vidya,Oil & Masala,Masalas,Namakkal,2018-04-09,South,2138,0.17,897.96,Tamil Nadu,9,4,2018,4,April,2018,42.0,363.46,2575.9
OD2261,Ramesh,"Eggs, Meat & Fish",Chicken,Vellore,2017-08-09,South,1652,0.26,627.76,Tamil Nadu,9,8,2017,8,August,2017,38.0,429.52,2232.43
OD2262,Verma,Oil & Masala,Spices,Kanyakumari,2018-10-09,South,1676,0.26,603.36,Tamil Nadu,9,10,2018,10,October,2018,36.0,435.76,2264.86
OD2269,Shree,Snacks,Noodles,Nagercoil,2017-08-09,South,854,0.3,324.52,Tamil Nadu,9,8,2017,8,August,2017,38.0,256.2,1220.0
OD2270,Roshan,Bakery,Breads & Buns,Vellore,2018-04-09,South,1052,0.13,105.2,Tamil Nadu,9,4,2018,4,April,2018,10.0,136.76,1209.2
OD2271,Sabeela,Snacks,Cookies,Pudukottai,2017-05-01,South,814,0.14,113.96,Tamil Nadu,1,5,2017,5,May,2017,14.0,113.96,946.51
OD2276,Jackson,Bakery,Cakes,Kanyakumari,2018-09-07,West,611,0.19,30.55,Tamil Nadu,7,9,2018,9,September,2018,5.0,116.09,754.32
OD2279,Sheeba,Snacks,Chocolates,Trichy,2017-11-10,West,1557,0.29,498.24,Tamil Nadu,10,11,2017,11,November,2017,32.0,451.53,2192.96
OD2283,Suresh,Food Grains,Organic Staples,Karur,2018-10-01,West,1069,0.35,224.49,Tamil Nadu,1,10,2018,10,October,2018,21.0,374.15,1644.62
OD2286,Sudha,"Eggs, Meat & Fish",Mutton,Tenkasi,2017-07-04,West,1937,0.19,116.22,Tamil Nadu,4,7,2017,7,July,2017,6.0,368.03,2391.36
OD2287,Mathew,Beverages,Health Drinks,Krishnagiri,2017-07-03,West,1465,0.29,336.95,Tamil Nadu,3,7,2017,7,July,2017,23.0,424.85,2063.38
OD2288,Alan,Snacks,Cookies,Chennai,2017-09-05,West,1375,0.18,426.25,Tamil Nadu,5,9,2017,9,September,2017,31.0,247.5,1676.83
OD2289,Ravi,Food Grains,Dals & Pulses,Namakkal,2016-12-12,West,1450,0.13,435.0,Tamil Nadu,12,12,2016,12,December,2016,30.0,188.5,1666.67
OD2292,Hussain,Fruits & Veggies,Organic Fruits,Dindigul,2017-07-03,West,609,0.13,164.43,Tamil Nadu,3,7,2017,7,July,2017,27.0,79.17,700.0
OD2293,Aditi,Fruits & Veggies,Organic Fruits,Nagercoil,2017-09-05,West,2306,0.22,899.34,Tamil Nadu,5,9,2017,9,September,2017,39.0,507.32,2956.41
OD2295,Hussain,Food Grains,Atta & Flour,Pudukottai,2017-01-03,West,1241,0.2,260.61,Tamil Nadu,3,1,2017,1,January,2017,21.0,248.2,1551.25
OD2296,Kumar,Bakery,Cakes,Vellore,2016-10-04,West,575,0.15,40.25,Tamil Nadu,4,10,2016,10,October,2016,7.0,86.25,676.47
OD2300,Peer,Beverages,Soft Drinks,Theni,2018-08-12,West,1976,0.33,276.64,Tamil Nadu,12,8,2018,8,August,2018,14.0,652.08,2949.25
OD2301,Vidya,"Eggs, Meat & Fish",Mutton,Madurai,2018-06-11,West,2147,0.22,751.45,Tamil Nadu,11,6,2018,6,June,2018,35.0,472.34,2752.56
OD2306,Adavan,Oil & Masala,Masalas,Dindigul,2015-12-07,West,2068,0.14,372.24,Tamil Nadu,7,12,2015,12,December,2015,18.0,289.52,2404.65
OD2308,Amrish,Food Grains,Atta & Flour,Perambalur,2016-05-03,West,1702,0.19,221.26,Tamil Nadu,3,5,2016,5,May,2016,13.0,323.38,2101.23
OD2309,Haseena,Oil & Masala,Masalas,Chennai,2015-03-07,West,2014,0.27,463.22,Tamil Nadu,7,3,2015,3,March,2015,23.0,543.78,2758.9
OD2312,Yusuf,Food Grains,Organic Staples,Kanyakumari,2017-05-08,West,685,0.14,226.05,Tamil Nadu,8,5,2017,5,May,2017,33.0,95.9,796.51
OD2313,Willams,"Eggs, Meat & Fish",Eggs,Dindigul,2017-04-12,West,1507,0.11,587.73,Tamil Nadu,12,4,2017,4,April,2017,39.0,165.77,1693.26
OD2317,Sabeela,Bakery,Breads & Buns,Kanyakumari,2018-12-08,West,1657,0.27,347.97,Tamil Nadu,8,12,2018,12,December,2018,21.0,447.39,2269.86
OD2321,Peer,Bakery,Breads & Buns,Pudukottai,2015-03-07,West,578,0.21,225.42,Tamil Nadu,7,3,2015,3,March,2015,39.0,121.38,731.65
OD2324,Hafiz,Oil & Masala,Edible Oil & Ghee,Coimbatore,2017-11-03,West,713,0.27,71.3,Tamil Nadu,3,11,2017,11,November,2017,10.0,192.51,976.71
OD2326,Ridhesh,Bakery,Biscuits,Dharmapuri,2017-06-05,West,1438,0.22,86.28,Tamil Nadu,5,6,2017,6,June,2017,6.0,316.36,1843.59
OD2332,Verma,"Eggs, Meat & Fish",Eggs,Pudukottai,2015-10-11,West,2052,0.29,287.28,Tamil Nadu,11,10,2015,10,October,2015,14.0,595.08,2890.14
OD2334,Verma,Oil & Masala,Masalas,Karur,2017-07-04,West,1936,0.29,348.48,Tamil Nadu,4,7,2017,7,July,2017,18.0,561.44,2726.76
OD2335,Ram,Snacks,Noodles,Dharmapuri,2018-06-10,West,894,0.32,169.86,Tamil Nadu,10,6,2018,6,June,2018,19.0,286.08,1314.71
OD2340,Aditi,Snacks,Chocolates,Theni,2018-10-09,West,1717,0.25,291.89,Tamil Nadu,9,10,2018,10,October,2018,17.0,429.25,2289.33
OD2341,Shree,Food Grains,Organic Staples,Dharmapuri,2016-09-08,West,2069,0.29,558.63,Tamil Nadu,8,9,2016,9,September,2016,27.0,600.01,2914.08
OD2343,James,Food Grains,Rice,Vellore,2015-12-05,West,2232,0.14,848.16,Tamil Nadu,5,12,2015,12,December,2015,38.0,312.48,2595.35
OD2345,Anu,Food Grains,Atta & Flour,Krishnagiri,2018-07-08,West,629,0.11,69.19,Tamil Nadu,8,7,2018,7,July,2018,11.0,69.19,706.74
OD2347,Veena,Oil & Masala,Spices,Dindigul,2016-09-08,West,1998,0.26,459.54,Tamil Nadu,8,9,2016,9,September,2016,23.0,519.48,2700.0
OD2351,Rumaiza,Food Grains,Dals & Pulses,Cumbum,2017-11-03,West,1880,0.31,206.8,Tamil Nadu,3,11,2017,11,November,2017,11.0,582.8,2724.64
OD2353,Harish,"Eggs, Meat & Fish",Mutton,Virudhunagar,2016-12-12,West,609,0.16,60.9,Tamil Nadu,12,12,2016,12,December,2016,10.0,97.44,725.0
OD2356,Jonas,"Eggs, Meat & Fish",Eggs,Virudhunagar,2018-12-08,West,1637,0.15,540.21,Tamil Nadu,8,12,2018,12,December,2018,33.0,245.55,1925.88
OD2359,Surya,Beverages,Health Drinks,Tirunelveli,2016-11-01,West,1630,0.23,342.3,Tamil Nadu,1,11,2016,11,November,2016,21.0,374.9,2116.88
OD2361,Amy,"Eggs, Meat & Fish",Eggs,Viluppuram,2018-10-01,West,1080,0.11,108.0,Tamil Nadu,1,10,2018,10,October,2018,10.0,118.8,1213.48
OD2364,Komal,"Eggs, Meat & Fish",Fish,Theni,2017-09-05,West,960,0.22,393.6,Tamil Nadu,5,9,2017,9,September,2017,41.0,211.2,1230.77
OD2366,Sundar,Snacks,Chocolates,Chennai,2016-12-12,West,1715,0.25,102.9,Tamil Nadu,12,12,2016,12,December,2016,6.0,428.75,2286.67
OD2367,Haseena,Oil & Masala,Spices,Salem,2017-11-05,West,1495,0.35,523.25,Tamil Nadu,5,11,2017,11,November,2017,35.0,523.25,2300.0
OD2368,James,Fruits & Veggies,Organic Fruits,Chennai,2016-05-03,West,1751,0.23,472.77,Tamil Nadu,3,5,2016,5,May,2016,27.0,402.73,2274.03
OD2369,Surya,Fruits & Veggies,Fresh Vegetables,Coimbatore,2016-05-03,West,744,0.18,96.72,Tamil Nadu,3,5,2016,5,May,2016,13.0,133.92,907.32
OD2377,Arutra,Fruits & Veggies,Organic Vegetables,Namakkal,2016-10-02,West,1520,0.21,608.0,Tamil Nadu,2,10,2016,10,October,2016,40.0,319.2,1924.05
OD2378,Shah,Fruits & Veggies,Organic Vegetables,Tirunelveli,2017-04-12,West,1941,0.27,854.04,Tamil Nadu,12,4,2017,4,April,2017,44.0,524.07,2658.9
OD2381,Sudeep,"Eggs, Meat & Fish",Chicken,Dindigul,2015-08-01,West,772,0.27,54.04,Tamil Nadu,1,8,2015,8,August,2015,7.0,208.44,1057.53
OD2382,Kumar,Snacks,Noodles,Nagercoil,2016-11-06,West,683,0.22,157.09,Tamil Nadu,6,11,2016,11,November,2016,23.0,150.26,875.64
OD2385,Peer,"Eggs, Meat & Fish",Chicken,Trichy,2016-10-02,West,1450,0.18,72.5,Tamil Nadu,2,10,2016,10,October,2016,5.0,261.0,1768.29
OD2387,Willams,Oil & Masala,Masalas,Karur,2017-05-05,West,1382,0.21,248.76,Tamil Nadu,5,5,2017,5,May,2017,18.0,290.22,1749.37
OD2397,Akash,"Eggs, Meat & Fish",Fish,Vellore,2017-06-05,West,2181,0.34,719.73,Tamil Nadu,5,6,2017,6,June,2017,33.0,741.54,3304.55
OD2399,Veena,Beverages,Soft Drinks,Pudukottai,2018-05-05,West,1839,0.24,717.21,Tamil Nadu,5,5,2018,5,May,2018,39.0,441.36,2419.74
OD2400,Jackson,Beverages,Soft Drinks,Virudhunagar,2018-10-01,West,1148,0.2,482.16,Tamil Nadu,1,10,2018,10,October,2018,42.0,229.6,1435.0
OD2402,Harish,Bakery,Biscuits,Ooty,2016-11-06,West,2484,0.32,968.76,Tamil Nadu,6,11,2016,11,November,2016,39.0,794.88,3652.94
OD2403,Alan,Oil & Masala,Spices,Dharmapuri,2017-10-02,West,1203,0.35,132.33,Tamil Nadu,2,10,2017,10,October,2017,11.0,421.05,1850.77
OD2404,Shah,Beverages,Soft Drinks,Coimbatore,2017-11-03,West,1841,0.13,405.02,Tamil Nadu,3,11,2017,11,November,2017,22.0,239.33,2116.09
OD2405,Harish,Fruits & Veggies,Fresh Fruits,Salem,2018-05-05,West,1063,0.14,74.41,Tamil Nadu,5,5,2018,5,May,2018,7.0,148.82,1236.05
OD2407,Sharon,Beverages,Health Drinks,Chennai,2017-09-02,Central,2186,0.26,371.62,Tamil Nadu,2,9,2017,9,September,2017,17.0,568.36,2954.05
OD2408,Roshan,Snacks,Chocolates,Dindigul,2017-08-12,Central,2215,0.21,221.5,Tamil Nadu,12,8,2017,8,August,2017,10.0,465.15,2803.8
OD2410,Ram,Snacks,Cookies,Virudhunagar,2016-04-04,Central,928,0.28,120.64,Tamil Nadu,4,4,2016,4,April,2016,13.0,259.84,1288.89
OD2411,Arvind,Food Grains,Organic Staples,Ramanadhapuram,2018-03-05,Central,1621,0.23,697.03,Tamil Nadu,5,3,2018,3,March,2018,43.0,372.83,2105.19
OD2412,Surya,Bakery,Biscuits,Perambalur,2017-09-02,Central,1365,0.34,204.75,Tamil Nadu,2,9,2017,9,September,2017,15.0,464.1,2068.18
OD2413,Vince,Oil & Masala,Masalas,Bodi,2016-04-04,Central,912,0.24,54.72,Tamil Nadu,4,4,2016,4,April,2016,6.0,218.88,1200.0
OD2414,Roshan,Food Grains,Dals & Pulses,Tirunelveli,2018-03-05,Central,1641,0.24,361.02,Tamil Nadu,5,3,2018,3,March,2018,22.0,393.84,2159.21
OD2415,Sundar,Snacks,Noodles,Trichy,2018-03-05,Central,637,0.18,203.84,Tamil Nadu,5,3,2018,3,March,2018,32.0,114.66,776.83
OD2416,Sudeep,Food Grains,Rice,Pudukottai,2018-03-05,Central,2306,0.34,1037.7,Tamil Nadu,5,3,2018,3,March,2018,45.0,784.04,3493.94
OD2419,Amy,Food Grains,Atta & Flour,Ramanadhapuram,2018-03-05,Central,2435,0.27,365.25,Tamil Nadu,5,3,2018,3,March,2018,15.0,657.45,3335.62
OD2420,Yusuf,Bakery,Biscuits,Coimbatore,2017-10-06,Central,2079,0.1,270.27,Tamil Nadu,6,10,2017,10,October,2017,13.0,207.9,2310.0
OD2421,Vidya,Snacks,Noodles,Coimbatore,2018-11-07,Central,2219,0.16,976.36,Tamil Nadu,7,11,2018,11,November,2018,44.0,355.04,2641.67
OD2422,Amrish,Snacks,Noodles,Dindigul,2016-04-04,Central,1783,0.14,392.26,Tamil Nadu,4,4,2016,4,April,2016,22.0,249.62,2073.26
OD2423,Arutra,Beverages,Health Drinks,Salem,2017-11-05,Central,2014,0.14,382.66,Tamil Nadu,5,11,2017,11,November,2017,19.0,281.96,2341.86
OD2424,Rumaiza,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2017-10-01,Central,662,0.24,132.4,Tamil Nadu,1,10,2017,10,October,2017,20.0,158.88,871.05
OD2427,Sundar,Snacks,Chocolates,Tenkasi,2018-10-06,Central,1012,0.34,172.04,Tamil Nadu,6,10,2018,10,October,2018,17.0,344.08,1533.33
OD2429,Sabeela,Food Grains,Dals & Pulses,Krishnagiri,2018-12-11,Central,2132,0.16,533.0,Tamil Nadu,11,12,2018,12,December,2018,25.0,341.12,2538.1
OD2431,Adavan,Oil & Masala,Spices,Tenkasi,2018-04-10,Central,1239,0.34,223.02,Tamil Nadu,10,4,2018,4,April,2018,18.0,421.26,1877.27
OD2435,Jackson,"Eggs, Meat & Fish",Mutton,Vellore,2018-10-06,Central,907,0.18,353.73,Tamil Nadu,6,10,2018,10,October,2018,39.0,163.26,1106.1
OD2438,Vidya,Oil & Masala,Masalas,Nagercoil,2015-07-05,Central,1092,0.13,283.92,Tamil Nadu,5,7,2015,7,July,2015,26.0,141.96,1255.17
OD2439,Ravi,Fruits & Veggies,Fresh Fruits,Salem,2016-12-11,Central,1251,0.1,137.61,Tamil Nadu,11,12,2016,12,December,2016,11.0,125.1,1390.0
OD2440,Veena,Snacks,Chocolates,Tirunelveli,2015-11-12,Central,1031,0.28,350.54,Tamil Nadu,12,11,2015,11,November,2015,34.0,288.68,1431.94
OD2442,Sharon,Beverages,Health Drinks,Ooty,2016-07-08,Central,577,0.29,259.65,Tamil Nadu,8,7,2016,7,July,2016,45.0,167.33,812.68
OD2445,Hafiz,"Eggs, Meat & Fish",Mutton,Coimbatore,2017-10-04,Central,1747,0.2,454.22,Tamil Nadu,4,10,2017,10,October,2017,26.0,349.4,2183.75
OD2448,Shree,Food Grains,Rice,Ooty,2015-07-05,Central,1848,0.17,332.64,Tamil Nadu,5,7,2015,7,July,2015,18.0,314.16,2226.51
OD2451,Verma,Oil & Masala,Edible Oil & Ghee,Tirunelveli,2016-07-02,Central,2375,0.31,760.0,Tamil Nadu,2,7,2016,7,July,2016,32.0,736.25,3442.03
OD2453,Vidya,Oil & Masala,Spices,Pudukottai,2018-05-05,East,630,0.12,94.5,Tamil Nadu,5,5,2018,5,May,2018,15.0,75.6,715.91
OD2456,James,Bakery,Breads & Buns,Kanyakumari,2018-09-10,East,732,0.15,300.12,Tamil Nadu,10,9,2018,9,September,2018,41.0,109.8,861.18
OD2457,Arutra,Bakery,Breads & Buns,Krishnagiri,2016-09-07,East,1254,0.23,313.5,Tamil Nadu,7,9,2016,9,September,2016,25.0,288.42,1628.57
OD2461,Peer,"Eggs, Meat & Fish",Mutton,Perambalur,2018-12-10,East,2089,0.32,396.91,Tamil Nadu,10,12,2018,12,December,2018,19.0,668.48,3072.06
OD2462,Krithika,Fruits & Veggies,Organic Fruits,Ooty,2016-03-05,East,2126,0.13,403.94,Tamil Nadu,5,3,2016,3,March,2016,19.0,276.38,2443.68
OD2466,Amy,Snacks,Chocolates,Namakkal,2017-06-04,East,1306,0.11,130.6,Tamil Nadu,4,6,2017,6,June,2017,10.0,143.66,1467.42
OD2467,Mathew,Fruits & Veggies,Fresh Vegetables,Tenkasi,2017-05-02,East,1079,0.32,151.06,Tamil Nadu,2,5,2017,5,May,2017,14.0,345.28,1586.76
OD2471,Vidya,Oil & Masala,Spices,Ooty,2016-03-05,East,1423,0.28,583.43,Tamil Nadu,5,3,2016,3,March,2016,41.0,398.44,1976.39
OD2473,Arvind,Bakery,Cakes,Karur,2015-09-03,East,1526,0.22,595.14,Tamil Nadu,3,9,2015,9,September,2015,39.0,335.72,1956.41
OD2474,Jonas,Bakery,Cakes,Salem,2018-12-10,East,1541,0.29,169.51,Tamil Nadu,10,12,2018,12,December,2018,11.0,446.89,2170.42
OD2481,Shah,Oil & Masala,Masalas,Cumbum,2015-10-03,East,2455,0.16,368.25,Tamil Nadu,3,10,2015,10,October,2015,15.0,392.8,2922.62
OD2483,Haseena,"Eggs, Meat & Fish",Chicken,Madurai,2017-05-08,East,1797,0.29,610.98,Tamil Nadu,8,5,2017,5,May,2017,34.0,521.13,2530.99
OD2484,Arvind,Oil & Masala,Edible Oil & Ghee,Tenkasi,2017-05-08,East,649,0.22,181.72,Tamil Nadu,8,5,2017,5,May,2017,28.0,142.78,832.05
OD2486,Ridhesh,Beverages,Health Drinks,Vellore,2017-05-08,East,2100,0.14,399.0,Tamil Nadu,8,5,2017,5,May,2017,19.0,294.0,2441.86
OD2489,Sharon,Bakery,Biscuits,Coimbatore,2015-05-02,East,2463,0.13,714.27,Tamil Nadu,2,5,2015,5,May,2015,29.0,320.19,2831.03
OD2490,Sabeela,"Eggs, Meat & Fish",Eggs,Nagercoil,2017-05-02,East,2136,0.16,833.04,Tamil Nadu,2,5,2017,5,May,2017,39.0,341.76,2542.86
OD2492,Hafiz,Oil & Masala,Spices,Pudukottai,2016-11-09,East,2202,0.19,748.68,Tamil Nadu,9,11,2016,11,November,2016,34.0,418.38,2718.52
OD2493,Arutra,Oil & Masala,Masalas,Pudukottai,2017-05-08,East,1657,0.1,182.27,Tamil Nadu,8,5,2017,5,May,2017,11.0,165.7,1841.11
OD2497,Shah,Beverages,Soft Drinks,Dindigul,2015-10-03,East,963,0.29,144.45,Tamil Nadu,3,10,2015,10,October,2015,15.0,279.27,1356.34
OD2498,Kumar,Beverages,Soft Drinks,Vellore,2018-06-10,East,1266,0.22,557.04,Tamil Nadu,10,6,2018,6,June,2018,44.0,278.52,1623.08
OD2499,Akash,Snacks,Noodles,Chennai,2016-12-06,East,874,0.12,384.56,Tamil Nadu,6,12,2016,12,December,2016,44.0,104.88,993.18
OD2501,Adavan,Beverages,Health Drinks,Kanyakumari,2015-10-10,East,2440,0.24,512.4,Tamil Nadu,10,10,2015,10,October,2015,21.0,585.6,3210.53
OD2507,Esther,"Eggs, Meat & Fish",Fish,Kanyakumari,2017-07-01,South,2439,0.23,512.19,Tamil Nadu,1,7,2017,7,July,2017,21.0,560.97,3167.53
OD2508,Roshan,Food Grains,Atta & Flour,Theni,2017-07-01,South,880,0.15,61.6,Tamil Nadu,1,7,2017,7,July,2017,7.0,132.0,1035.29
OD2509,Verma,Fruits & Veggies,Fresh Fruits,Karur,2017-07-01,South,1232,0.3,492.8,Tamil Nadu,1,7,2017,7,July,2017,40.0,369.6,1760.0
OD2512,Surya,"Eggs, Meat & Fish",Chicken,Dindigul,2017-02-07,South,704,0.18,112.64,Tamil Nadu,7,2,2017,2,February,2017,16.0,126.72,858.54
OD2514,Surya,Snacks,Chocolates,Nagercoil,2015-03-04,South,1304,0.24,417.28,Tamil Nadu,4,3,2015,3,March,2015,32.0,312.96,1715.79
OD2519,Sudeep,Food Grains,Atta & Flour,Krishnagiri,2017-07-08,South,2412,0.13,940.68,Tamil Nadu,8,7,2017,7,July,2017,39.0,313.56,2772.41
OD2522,Shree,Food Grains,Dals & Pulses,Virudhunagar,2017-12-11,South,784,0.21,164.64,Tamil Nadu,11,12,2017,12,December,2017,21.0,164.64,992.41
OD2523,Ravi,Snacks,Chocolates,Ooty,2018-06-02,South,1073,0.12,311.17,Tamil Nadu,2,6,2018,6,June,2018,29.0,128.76,1219.32
OD2526,Arvind,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2018-05-06,South,771,0.14,185.04,Tamil Nadu,6,5,2018,5,May,2018,24.0,107.94,896.51
OD2533,Esther,"Eggs, Meat & Fish",Mutton,Krishnagiri,2018-05-06,South,2260,0.24,542.4,Tamil Nadu,6,5,2018,5,May,2018,24.0,542.4,2973.68
OD2535,Muneer,Food Grains,Atta & Flour,Karur,2017-12-11,West,2111,0.26,232.21,Tamil Nadu,11,12,2017,12,December,2017,11.0,548.86,2852.7
OD2540,Vinne,Snacks,Noodles,Karur,2017-12-11,West,2495,0.31,499.0,Tamil Nadu,11,12,2017,12,December,2017,20.0,773.45,3615.94
OD2542,Vidya,"Eggs, Meat & Fish",Mutton,Kanyakumari,2017-12-11,West,1282,0.31,461.52,Tamil Nadu,11,12,2017,12,December,2017,36.0,397.42,1857.97
OD2544,Veena,Fruits & Veggies,Fresh Vegetables,Vellore,2016-06-04,West,888,0.18,71.04,Tamil Nadu,4,6,2016,6,June,2016,8.0,159.84,1082.93
OD2545,Esther,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2016-06-04,West,512,0.15,71.68,Tamil Nadu,4,6,2016,6,June,2016,14.0,76.8,602.35
OD2546,Shah,Food Grains,Dals & Pulses,Dindigul,2017-10-08,West,696,0.2,118.32,Tamil Nadu,8,10,2017,10,October,2017,17.0,139.2,870.0
OD2556,Jonas,Fruits & Veggies,Organic Vegetables,Bodi,2018-05-11,West,2361,0.23,708.3,Tamil Nadu,11,5,2018,5,May,2018,30.0,543.03,3066.23
